Time;Realized_demand;Realized_renewable;Realized_residual_demand;Forecasted_residual_demand;(Forecasted_RD-Realized_RD)/Realized_RD
02.04.2021 21:00;10748;2145.75;8602.25;8678.890207;0.008909321
02.04.2021 22:00;10541;2071.75;8469.25;7298.807772;-0.138199041
02.04.2021 23:00;10073;2070.75;8002.25;9080.102997;0.134693742
03.04.2021 00:00;6723;2095;4628;3930.170102;-0.150784334
03.04.2021 01:00;7721;2074.25;5646.75;5619.261723;-0.004867982
03.04.2021 02:00;7309;2019.25;5289.75;5968.910921;0.128391875
03.04.2021 03:00;7191;1930.25;5260.75;4465.414682;-0.151182877
03.04.2021 04:00;7095;1736;5359;4720.111772;-0.119217807
03.04.2021 05:00;7092;1603.25;5488.75;5763.245104;0.050010495
03.04.2021 06:00;7219;1700.25;5518.75;5122.249236;-0.071846118
03.04.2021 07:00;7270;2238;5032;5153.656223;0.024176515
03.04.2021 08:00;7186;2957.5;4228.5;4464.103626;0.055718015
03.04.2021 09:00;7007;3663;3344;3349.549866;0.001659649
03.04.2021 10:00;6514;4199.25;2314.75;2172.497034;-0.061455002
03.04.2021 11:00;5783;4455.75;1327.25;1232.713809;-0.071227117
03.04.2021 12:00;5295;4421.75;873.25;894.2294313;0.024024542
03.04.2021 13:00;5038;4174.25;863.75;803.8660173;-0.069330226
03.04.2021 14:00;4877;3734.75;1142.25;1281.923704;0.122279452
03.04.2021 15:00;4926;3198.5;1727.5;1745.62823;0.01049391
03.04.2021 16:00;5230;2595.25;2634.75;2605.620813;-0.011055769
03.04.2021 17:00;5749;2054;3695;3240.750453;-0.122936278
03.04.2021 18:00;6769;1588.75;5180.25;5174.866047;-0.001039323
03.04.2021 19:00;7500;1338.75;6161.25;6620.539808;0.074544907
03.04.2021 20:00;7841;1135.25;6705.75;5497.304171;-0.180210391
03.04.2021 21:00;7913;870.75;7042.25;6348.849607;-0.098462905
03.04.2021 22:00;7759;673.5;7085.5;6737.268492;-0.049147062
03.04.2021 23:00;7360;507.75;6852.25;6949.6749;0.014217943
04.04.2021 00:00;6833;466.75;6366.25;7152.498733;0.123502648
04.04.2021 01:00;6075;413;5662;4577.485179;-0.19154271
04.04.2021 02:00;5960;380.25;5579.75;6205.215988;0.112095701
04.04.2021 03:00;5759;350.5;5408.5;4077.168124;-0.246155473
04.04.2021 04:00;5679;286;5393;5804.95974;0.076387862
04.04.2021 05:00;5495;266;5229;4409.870904;-0.156651195
04.04.2021 06:00;5447;356.75;5090.25;4995.422613;-0.01862922
04.04.2021 07:00;5482;537;4945;5345.92934;0.081077723
04.04.2021 08:00;5512;754.75;4757.25;5263.681541;0.106454683
04.04.2021 09:00;5440;988;4452;4523.932438;0.016157331
04.04.2021 10:00;4957;1216;3741;3917.357219;0.047141732
04.04.2021 11:00;4826;1485.75;3340.25;3719.021554;0.113396169
04.04.2021 12:00;5106;1737.25;3368.75;3679.280819;0.092179835
04.04.2021 13:00;5170;1933.25;3236.75;2893.741734;-0.105973049
04.04.2021 14:00;5202;2097.5;3104.5;2940.057727;-0.052969004
04.04.2021 15:00;5075;2195.5;2879.5;2620.824149;-0.0898336
04.04.2021 16:00;5083;2254;2829;3028.391069;0.070481113
04.04.2021 17:00;5401;2234.25;3166.75;3275.147628;0.034229929
04.04.2021 18:00;6149;2134;4015;3317.568752;-0.173706413
04.04.2021 19:00;7095;2250.5;4844.5;3968.997111;-0.180721001
04.04.2021 20:00;7630;2541.25;5088.75;4078.913729;-0.198444858
04.04.2021 21:00;7392;2774.75;4617.25;4368.09843;-0.053961031
04.04.2021 22:00;7179;2915.75;4263.25;4270.387184;0.001674118
04.04.2021 23:00;6998;3007;3991;4122.685839;0.0329957
05.04.2021 00:00;8395;3016.75;5378.25;5539.468024;0.029975926
05.04.2021 01:00;6231;3018.75;3212.25;3394.20936;0.056645454
05.04.2021 02:00;5975;3040;2935;2278.148453;-0.223799505
05.04.2021 03:00;5954;3025.5;2928.5;2779.556103;-0.050860132
05.04.2021 04:00;6011;3068.75;2942.25;2832.474364;-0.037310098
05.04.2021 05:00;6494;3165.25;3328.75;3539.54615;0.063325918
05.04.2021 06:00;7662;3330.5;4331.5;3867.434369;-0.107137396
05.04.2021 07:00;8877;4018;4859;4620.627076;-0.049058021
05.04.2021 08:00;9251;4958.75;4292.25;4427.430538;0.031494097
05.04.2021 09:00;9115;5803;3312;3044.837417;-0.080665031
05.04.2021 10:00;8788;6585;2203;2475.559421;0.123721934
05.04.2021 11:00;8709;7360.75;1348.25;1448.433817;0.074306558
05.04.2021 12:00;8570;7645.75;924.25;825.941987;-0.106365175
05.04.2021 13:00;8272;7173.5;1098.5;1124.365356;0.023546068
05.04.2021 14:00;8101;6390;1711;1680.719593;-0.017697491
05.04.2021 15:00;7999;5650.75;2348.25;2467.000791;0.05056991
05.04.2021 16:00;7956;4846.5;3109.5;3237.706221;0.041230494
05.04.2021 17:00;8669;4109.75;4559.25;4047.734279;-0.112192953
05.04.2021 18:00;9807;3712.25;6094.75;5371.65831;-0.118641731
05.04.2021 19:00;10523;3542.25;6980.75;7091.741405;0.015899639
05.04.2021 20:00;10643;3540.75;7102.25;6524.723915;-0.081315933
05.04.2021 21:00;10453;3532.5;6920.5;5446.875893;-0.212936075
05.04.2021 22:00;10323;3434.75;6888.25;7437.430775;0.079727184
05.04.2021 23:00;10037;3262.25;6774.75;6147.196602;-0.092631226
06.04.2021 00:00;10588;3068.25;7519.75;7471.489252;-0.006417866
06.04.2021 01:00;8811;2983.5;5827.5;6420.713603;0.101795556
06.04.2021 02:00;8661;2919;5742;4587.031026;-0.201144022
06.04.2021 03:00;8756;2838.25;5917.75;5260.20831;-0.111113462
06.04.2021 04:00;8851;2853.5;5997.5;5229.747502;-0.128012088
06.04.2021 05:00;9670;2816.75;6853.25;5690.376676;-0.169682023
06.04.2021 06:00;10538;3142.25;7395.75;7019.348318;-0.050894322
06.04.2021 07:00;11440;4009.5;7430.5;8345.113654;0.123089113
06.04.2021 08:00;11936;4922;7014;5747.920416;-0.180507497
06.04.2021 09:00;11824;5672;6152;5950.805933;-0.032703847
06.04.2021 10:00;11202;6277.25;4924.75;4601.279842;-0.065682554
06.04.2021 11:00;10615;6642.25;3972.75;3983.127558;0.002612185
06.04.2021 12:00;10137;6546.75;3590.25;3620.47248;0.008417932
06.04.2021 13:00;9883;6262.5;3620.5;3920.064587;0.08274122
06.04.2021 14:00;9580;5753.25;3826.75;3594.908387;-0.060584468
06.04.2021 15:00;9787;5173;4614;4686.405481;0.015692562
06.04.2021 16:00;10336;4414.25;5921.75;6609.30857;0.116107328
06.04.2021 17:00;11172;3660.25;7511.75;5719.186145;-0.238634653
06.04.2021 18:00;11608;2976;8632;8967.362333;0.038851058
06.04.2021 19:00;11912;2696.5;9215.5;10184.39126;0.105137134
06.04.2021 20:00;12150;2735;9415;9030.96327;-0.040789881
06.04.2021 21:00;12234;2751.75;9482.25;10259.28289;0.081946046
06.04.2021 22:00;11969;2986.25;8982.75;7526.935937;-0.162067748
06.04.2021 23:00;11347;3220;8127;8025.874244;-0.012443184
07.04.2021 00:00;11351;2780;8571;9077.378923;0.059080495
07.04.2021 01:00;10495;3038;7457;7747.880374;0.039007694
07.04.2021 02:00;9868;3292.75;6575.25;6188.47568;-0.058822755
07.04.2021 03:00;9663;3385;6278;6396.361808;0.018853426
07.04.2021 04:00;9773;3305.25;6467.75;6166.960392;-0.046506066
07.04.2021 05:00;10010;3150.75;6859.25;6531.426173;-0.047792955
07.04.2021 06:00;10983;3281.5;7701.5;7737.430748;0.004665422
07.04.2021 07:00;11855;3737;8118;7350.077871;-0.09459499
07.04.2021 08:00;12055;4112.75;7942.25;8348.203519;0.051113163
07.04.2021 09:00;11819;4542.5;7276.5;7809.136205;0.073199506
07.04.2021 10:00;10960;5162.25;5797.75;6141.415985;0.059275751
07.04.2021 11:00;9961;5785.5;4175.5;4357.969216;0.043699968
07.04.2021 12:00;9444;6249.25;3194.75;2973.550114;-0.069238559
07.04.2021 13:00;9394;6417.5;2976.5;3125.144395;0.049939323
07.04.2021 14:00;9018;6076.25;2941.75;2660.63249;-0.095561319
07.04.2021 15:00;9131;5256.25;3874.75;4042.677624;0.043338957
07.04.2021 16:00;9742;4362;5380;4508.281209;-0.162029515
07.04.2021 17:00;10763;3468.75;7294.25;7489.603407;0.026781836
07.04.2021 18:00;11808;2746.75;9061.25;9105.549799;0.004888928
07.04.2021 19:00;12222;2354.25;9867.75;8632.372176;-0.125193466
07.04.2021 20:00;12351;2148;10203;10164.88611;-0.003735557
07.04.2021 21:00;12310;1989.75;10320.25;11688.58403;0.132587295
07.04.2021 22:00;11961;1864;10097;9762.044151;-0.033173799
07.04.2021 23:00;11853;1679.75;10173.25;9916.384949;-0.025249065
08.04.2021 00:00;11429;1234.5;10194.5;10994.03376;0.078427952
08.04.2021 01:00;10750;1116.5;9633.5;10708.44311;0.111583859
08.04.2021 02:00;10478;992.75;9485.25;8860.301802;-0.065886318
08.04.2021 03:00;10465;879.25;9585.75;9978.076698;0.040928117
08.04.2021 04:00;10627;757.25;9869.75;8908.428997;-0.097400745
08.04.2021 05:00;10873;751.25;10121.75;10316.33096;0.019224043
08.04.2021 06:00;11197;1082;10115;7578.702025;-0.250746216
08.04.2021 07:00;11444;1840.5;9603.5;9553.455163;-0.005211104
08.04.2021 08:00;11631;2585;9046;9216.597953;0.018858938
08.04.2021 09:00;11534;3143.25;8390.75;7992.73104;-0.047435445
08.04.2021 10:00;11079;3610.25;7468.75;7611.558901;0.019120857
08.04.2021 11:00;10396;4323;6073;5229.993273;-0.138812239
08.04.2021 12:00;10141;4987.25;5153.75;5132.139234;-0.004193212
08.04.2021 13:00;9843;4945.75;4897.25;4615.11718;-0.057610459
08.04.2021 14:00;9554;4291;5263;5680.345837;0.079298088
08.04.2021 15:00;9498;3489.25;6008.75;5755.673762;-0.042117951
08.04.2021 16:00;9610;2777.25;6832.75;7630.611652;0.11677021
08.04.2021 17:00;10086;2169.5;7916.5;6738.513693;-0.148801403
08.04.2021 18:00;10928;1785.5;9142.5;9071.013412;-0.007819151
08.04.2021 19:00;11573;1756.75;9816.25;9163.583695;-0.066488354
08.04.2021 20:00;11763;1952.5;9810.5;10274.96677;0.047343843
08.04.2021 21:00;11594;2157.75;9436.25;10111.70449;0.071580818
08.04.2021 22:00;11334;2297.25;9036.75;6619.83277;-0.267454254
08.04.2021 23:00;11204;2416.25;8787.75;9863.580715;0.12242391
09.04.2021 00:00;9892;2516.75;7375.25;6655.578976;-0.097579204
09.04.2021 01:00;10142;2476;7666;7452.57196;-0.027840861
09.04.2021 02:00;9211;2416.25;6794.75;7268.455176;0.069716351
09.04.2021 03:00;8650;2325;6325;5817.466225;-0.080242494
09.04.2021 04:00;8427;2202.5;6224.5;6668.950955;0.071403479
09.04.2021 05:00;8572;2115;6457;6042.601802;-0.064178132
09.04.2021 06:00;9334;2180.25;7153.75;6317.34848;-0.116917913
09.04.2021 07:00;9761;2488;7273;6693.35342;-0.079698416
09.04.2021 08:00;9824;2897.5;6926.5;6331.244071;-0.08593892
09.04.2021 09:00;9848;3255.25;6592.75;6542.450878;-0.00762946
09.04.2021 10:00;9385;3410.75;5974.25;5746.358034;-0.038145703
09.04.2021 11:00;8626;3468.25;5157.75;4886.645637;-0.052562525
09.04.2021 12:00;8233;3554.75;4678.25;4538.987709;-0.029768031
09.04.2021 13:00;7898;3463.75;4434.25;4981.25301;0.123358631
09.04.2021 14:00;7509;3053.75;4455.25;4708.526864;0.05684908
09.04.2021 15:00;7471;2325.25;5145.75;5258.350253;0.021882185
09.04.2021 16:00;7451;1504.5;5946.5;6583.278717;0.107084624
09.04.2021 17:00;8105;810.5;7294.5;8283.481533;0.135579071
09.04.2021 18:00;9266;407;8859;9139.869404;0.031704414
09.04.2021 19:00;10406;309.25;10096.75;10170.59303;0.007313544
09.04.2021 20:00;10516;294;10222;7400.905025;-0.275982682
09.04.2021 21:00;10332;292;10040;10673.83339;0.063130816
09.04.2021 22:00;10252;304.5;9947.5;9437.862359;-0.051232736
09.04.2021 23:00;9993;325.25;9667.75;10335.38035;0.069057469
10.04.2021 00:00;6888;216;6672;5916.283163;-0.113266912
10.04.2021 01:00;7976;230.75;7745.25;8600.37661;0.110406586
10.04.2021 02:00;7587;252;7335;5996.866407;-0.182431301
10.04.2021 03:00;7477;293;7184;7418.217014;0.032602591
10.04.2021 04:00;7420;342.5;7077.5;7618.964718;0.076505082
10.04.2021 05:00;7444;468.75;6975.25;7613.48926;0.091500557
10.04.2021 06:00;7463;822.25;6640.75;6912.232579;0.040881313
10.04.2021 07:00;7519;1304.75;6214.25;5226.565842;-0.158938594
10.04.2021 08:00;7546;1812.75;5733.25;4898.475917;-0.145602247
10.04.2021 09:00;7338;2130.25;5207.75;5009.804537;-0.038009786
10.04.2021 10:00;6627;2176.5;4450.5;4749.404988;0.067162114
10.04.2021 11:00;5859;2019.25;3839.75;4146.521401;0.079893587
10.04.2021 12:00;5455;1772.25;3682.75;3052.319808;-0.171184629
10.04.2021 13:00;5089;1612;3477;3433.965115;-0.012377016
10.04.2021 14:00;4969;1592.25;3376.75;3589.735609;0.063074142
10.04.2021 15:00;4827;1718.75;3108.25;3279.308134;0.055033583
10.04.2021 16:00;5140;1887.75;3252.25;3091.571499;-0.049405335
10.04.2021 17:00;5822;2023.5;3798.5;4095.15161;0.078097041
10.04.2021 18:00;6892;2170.75;4721.25;4695.006422;-0.005558608
10.04.2021 19:00;7679;2309.25;5369.75;5364.216773;-0.001030444
10.04.2021 20:00;7935;2428.75;5506.25;5572.640629;0.012057322
10.04.2021 21:00;7916;2524;5392;5012.156058;-0.070445835
10.04.2021 22:00;7733;2592.25;5140.75;5623.689498;0.093943393
10.04.2021 23:00;7252;2622;4630;3733.439235;-0.193641634
11.04.2021 00:00;6484;2589.5;3894.5;3586.619473;-0.079055213
11.04.2021 01:00;5900;2541.5;3358.5;3299.567981;-0.017547125
11.04.2021 02:00;5785;2471.75;3313.25;3578.093058;0.079934523
11.04.2021 03:00;5610;2427.25;3182.75;3309.678551;0.039880151
11.04.2021 04:00;5466;2400.75;3065.25;3457.595456;0.127997865
11.04.2021 05:00;5360;2375.5;2984.5;3087.018318;0.034350249
11.04.2021 06:00;5345;2354;2991;3346.818396;0.118963021
11.04.2021 07:00;5438;2455;2983;3368.941005;0.129380156
11.04.2021 08:00;5482;2605.25;2876.75;2893.569652;0.005846755
11.04.2021 09:00;5548;2740.75;2807.25;2903.184658;0.034173892
11.04.2021 10:00;5344;2828.75;2515.25;2279.578364;-0.093697102
11.04.2021 11:00;5239;2890.25;2348.75;2607.127969;0.110006586
11.04.2021 12:00;5491;2886.75;2604.25;2701.184675;0.037221724
11.04.2021 13:00;5488;2873.75;2614.25;2688.519582;0.028409518
11.04.2021 14:00;5299;2866;2433;2397.624718;-0.014539779
11.04.2021 15:00;5080;2784.5;2295.5;2225.696958;-0.030408644
11.04.2021 16:00;5074;2416;2658;2271.988173;-0.145226421
11.04.2021 17:00;5438;1788;3650;3263.012721;-0.106023912
11.04.2021 18:00;6035;1213.5;4821.5;5093.196949;0.056351125
11.04.2021 19:00;6917;899.75;6017.25;5532.114875;-0.08062406
11.04.2021 20:00;7663;745;6918;7486.326976;0.082151919
11.04.2021 21:00;7480;632.5;6847.5;6018.59263;-0.121052555
11.04.2021 22:00;7098;520;6578;6508.337546;-0.010590218
11.04.2021 23:00;6892;450.75;6441.25;6558.036304;0.018131
12.04.2021 00:00;7834;587.25;7246.75;6663.11885;-0.080536951
12.04.2021 01:00;6314;612.75;5701.25;5924.278921;0.039119302
12.04.2021 02:00;6094;598.25;5495.75;5226.776745;-0.048942047
12.04.2021 03:00;6059;586.25;5472.75;5557.490258;0.015484036
12.04.2021 04:00;6113;615.5;5497.5;5884.892333;0.070467
12.04.2021 05:00;6577;771.75;5805.25;4462.749092;-0.231256347
12.04.2021 06:00;7607;1214.75;6392.25;6252.870357;-0.021804473
12.04.2021 07:00;8575;1940.5;6634.5;6382.852984;-0.037930065
12.04.2021 08:00;8781;2757.25;6023.75;6217.553398;0.032173214
12.04.2021 09:00;8474;3480.75;4993.25;5001.292218;0.001610618
12.04.2021 10:00;8107;4259.5;3847.5;3960.729201;0.029429292
12.04.2021 11:00;7838;4883.5;2954.5;3043.728077;0.030200737
12.04.2021 12:00;7664;5004.25;2659.75;2953.693309;0.11051539
12.04.2021 13:00;7261;4816.25;2444.75;2350.02687;-0.038745528
12.04.2021 14:00;7379;4778.25;2600.75;2118.135002;-0.185567624
12.04.2021 15:00;7202;4391.25;2810.75;2915.015963;0.037095424
12.04.2021 16:00;7390;3339.5;4050.5;4379.335751;0.08118399
12.04.2021 17:00;8159;2122.75;6036.25;5746.466829;-0.048007152
12.04.2021 18:00;9188;1187;8001;6864.483937;-0.142046752
12.04.2021 19:00;10020;811;9209;9373.234945;0.017834178
12.04.2021 20:00;10251;761.5;9489.5;9091.512201;-0.041939807
12.04.2021 21:00;10069;751.75;9317.25;9154.789351;-0.017436545
12.04.2021 22:00;9823;768;9055;9868.019664;0.089786821
12.04.2021 23:00;9435;820;8615;8877.712056;0.030494725
13.04.2021 00:00;8715;794.5;7920.5;8569.428711;0.081930271
13.04.2021 01:00;8632;808.25;7823.75;6455.723578;-0.17485559
13.04.2021 02:00;8569;832.25;7736.75;6785.442802;-0.122959537
13.04.2021 03:00;8646;838.5;7807.5;7912.921456;0.013502588
13.04.2021 04:00;8692;832.5;7859.5;6803.425956;-0.134369113
13.04.2021 05:00;9608;945;8663;6737.354843;-0.222283869
13.04.2021 06:00;10481;1535.25;8945.75;7926.129133;-0.113978243
13.04.2021 07:00;10785;2675.25;8109.75;7523.206265;-0.072325748
13.04.2021 08:00;10893;3925.5;6967.5;7764.561704;0.114397087
13.04.2021 09:00;10638;4821;5817;5436.706325;-0.065376255
13.04.2021 10:00;9795;5325.75;4469.25;4294.702319;-0.039055251
13.04.2021 11:00;8857;5592.5;3264.5;3172.363294;-0.028223834
13.04.2021 12:00;8363;5646.5;2716.5;2662.54802;-0.019860843
13.04.2021 13:00;8043;5409.75;2633.25;2937.482936;0.115535151
13.04.2021 14:00;7819;4854;2965;3060.938108;0.032356866
13.04.2021 15:00;7932;4001.75;3930.25;4023.566429;0.023743128
13.04.2021 16:00;8385;2839.75;5545.25;4898.137208;-0.116696775
13.04.2021 17:00;9401;1618;7783;6940.11967;-0.108297614
13.04.2021 18:00;10189;739.25;9449.75;9614.866616;0.01747312
13.04.2021 19:00;10611;406.25;10204.75;11043.88713;0.082230053
13.04.2021 20:00;10864;329;10535;10953.07108;0.039684013
13.04.2021 21:00;10858;254;10604;11653.08653;0.098933094
13.04.2021 22:00;10661;203.25;10457.75;7848.96597;-0.249459399
13.04.2021 23:00;9943;173.5;9769.5;8711.265425;-0.108320239
14.04.2021 00:00;9935;106.75;9828.25;9225.52849;-0.061325415
14.04.2021 01:00;9382;118.25;9263.75;9149.974114;-0.012281839
14.04.2021 02:00;8981;139.25;8841.75;8283.760261;-0.063108518
14.04.2021 03:00;8935;179.5;8755.5;8728.84677;-0.00304417
14.04.2021 04:00;8874;217.5;8656.5;7977.298415;-0.078461455
14.04.2021 05:00;9331;384.25;8946.75;9255.991927;0.034564722
14.04.2021 06:00;10059;924.5;9134.5;9691.908492;0.061022332
14.04.2021 07:00;10647;1849;8798;8528.348154;-0.030649221
14.04.2021 08:00;10784;2867.25;7916.75;8991.430509;0.135747688
14.04.2021 09:00;10545;3726;6819;6851.351948;0.004744383
14.04.2021 10:00;9599;4321;5278;4540.088853;-0.139808857
14.04.2021 11:00;8321;4591.5;3729.5;3994.88159;0.071157418
14.04.2021 12:00;7497;4588;2909;3056.5977;0.050738295
14.04.2021 13:00;7152;4364.25;2787.75;2238.153448;-0.197147001
14.04.2021 14:00;6905;4059.75;2845.25;3028.685555;0.064470804
14.04.2021 15:00;7010;3652.25;3357.75;2992.491947;-0.108780598
14.04.2021 16:00;7758;2961.5;4796.5;5268.754656;0.098458179
14.04.2021 17:00;8936;2089.75;6846.25;7259.290123;0.060330856
14.04.2021 18:00;10187;1336.25;8850.75;9359.89982;0.057526178
14.04.2021 19:00;10810;942;9868;9651.576475;-0.021931853
14.04.2021 20:00;11041;752.75;10288.25;9482.181765;-0.07834843
14.04.2021 21:00;11008;600.25;10407.75;10904.37206;0.047716563
14.04.2021 22:00;10455;489.25;9965.75;11054.80835;0.109280119
14.04.2021 23:00;10153;376.75;9776.25;9822.528441;0.004733762
15.04.2021 00:00;9746;420;9326;8661.773146;-0.071223124
15.04.2021 01:00;9312;322.25;8989.75;9403.963663;0.046076216
15.04.2021 02:00;9008;280.25;8727.75;9335.637639;0.069649983
15.04.2021 03:00;9098;253.75;8844.25;9862.039294;0.115079209
15.04.2021 04:00;9382;216.25;9165.75;10110.86106;0.103113336
15.04.2021 05:00;9773;357.25;9415.75;7191.051682;-0.236274149
15.04.2021 06:00;10177;839.25;9337.75;9395.079536;0.006139545
15.04.2021 07:00;10459;1735.75;8723.25;8172.966062;-0.063082445
15.04.2021 08:00;10588;2940.25;7647.75;7129.484016;-0.067767119
15.04.2021 09:00;10510;4167;6343;5713.342575;-0.099268079
15.04.2021 10:00;9821;5137.75;4683.25;4842.867622;0.034082661
15.04.2021 11:00;9062;5661.5;3400.5;2961.720624;-0.129033782
15.04.2021 12:00;8417;5699;2718;2582.067093;-0.050012107
15.04.2021 13:00;7754;5367;2387;2397.501948;0.004399643
15.04.2021 14:00;7541;4731.75;2809.25;2778.342143;-0.011002174
15.04.2021 15:00;7698;3850.5;3847.5;3449.986346;-0.103317389
15.04.2021 16:00;7916;2832.5;5083.5;5191.855723;0.021315181
15.04.2021 17:00;8551;1861.5;6689.5;6885.636488;0.029320052
15.04.2021 18:00;9650;1209.25;8440.75;8223.610609;-0.02572513
15.04.2021 19:00;10378;999.75;9378.25;6804.105605;-0.274480249
15.04.2021 20:00;10682;1057;9625;9813.25115;0.019558561
15.04.2021 21:00;10251;1047;9204;7830.837329;-0.149191946
15.04.2021 22:00;9802;956.5;8845.5;9284.862345;0.049670719
15.04.2021 23:00;9467;852.75;8614.25;9097.675008;0.056119222
16.04.2021 00:00;8355;725;7630;7719.321465;0.011706614
16.04.2021 01:00;8505;653.25;7851.75;8433.754138;0.07412413
16.04.2021 02:00;7746;607.5;7138.5;6544.194833;-0.083253508
16.04.2021 03:00;7388;587;6801;6725.22757;-0.011141366
16.04.2021 04:00;7344;560.5;6783.5;5848.835758;-0.137784955
16.04.2021 05:00;7401;712;6689;5893.762442;-0.118887361
16.04.2021 06:00;8207;1336.75;6870.25;7056.640068;0.027130027
16.04.2021 07:00;8915;2486.25;6428.75;6060.973993;-0.057208012
16.04.2021 08:00;9050;3800.25;5249.75;4242.710548;-0.191826173
16.04.2021 09:00;8790;4902.75;3887.25;4325.195103;0.112661934
16.04.2021 10:00;8223;5641.75;2581.25;2591.363474;0.003918053
16.04.2021 11:00;7834;5828;2006;1846.205087;-0.079658481
16.04.2021 12:00;7875;5520.75;2354.25;2438.517822;0.035793914
16.04.2021 13:00;7906;5004.5;2901.5;2809.477137;-0.031715617
16.04.2021 14:00;7727;4460.5;3266.5;2723.129824;-0.166346296
16.04.2021 15:00;7636;3834.5;3801.5;3608.035948;-0.050891504
16.04.2021 16:00;7972;3056.5;4915.5;4334.676985;-0.118161533
16.04.2021 17:00;8764;2247.5;6516.5;7406.926961;0.136641903
16.04.2021 18:00;9381;1577.25;7803.75;7355.635755;-0.057422937
16.04.2021 19:00;10134;1356;8778;8217.676805;-0.063832672
16.04.2021 20:00;10232;1334.25;8897.75;9605.096016;0.079497178
16.04.2021 21:00;10105;1234;8871;9059.797253;0.021282522
16.04.2021 22:00;9858;1118.75;8739.25;9607.823171;0.09938761
16.04.2021 23:00;9179;985.75;8193.25;8402.956144;0.025594989
17.04.2021 00:00;7334;916.5;6417.5;6944.788972;0.082164234
17.04.2021 01:00;7211;897;6314;6246.275038;-0.010726158
17.04.2021 02:00;6805;861;5944;5556.055324;-0.065266601
17.04.2021 03:00;6729;811.5;5917.5;6309.002818;0.066160172
17.04.2021 04:00;6747;819.75;5927.25;5478.247387;-0.075752265
17.04.2021 05:00;6690;988.75;5701.25;5258.166718;-0.077716866
17.04.2021 06:00;6543;1633.5;4909.5;4591.859341;-0.064699187
17.04.2021 07:00;6667;2799.75;3867.25;4086.773209;0.05676468
17.04.2021 08:00;6753;4073.75;2679.25;2361.621791;-0.118551165
17.04.2021 09:00;6801;5129.75;1671.25;1824.93214;0.091956404
17.04.2021 10:00;6485;5810;675;660.2030489;-0.021921409
17.04.2021 11:00;6331;5849;482;533.1372632;0.106093907
17.04.2021 12:00;6234;5488;746;712.8018273;-0.044501572
17.04.2021 13:00;5886;5032;854;788.0568212;-0.077216837
17.04.2021 14:00;5979;4462.75;1516.25;1493.004423;-0.015330966
17.04.2021 15:00;5885;3721.5;2163.5;2433.571319;0.124830746
17.04.2021 16:00;6078;2751.75;3326.25;3243.855045;-0.024771125
17.04.2021 17:00;6370;1831.5;4538.5;4859.05371;0.07062988
17.04.2021 18:00;7107;1199;5908;6455.43043;0.092659179
17.04.2021 19:00;7523;883.25;6639.75;5904.039473;-0.11080395
17.04.2021 20:00;7781;740;7041;7975.199619;0.132679963
17.04.2021 21:00;7443;637.5;6805.5;7422.731322;0.090695955
17.04.2021 22:00;7146;535;6611;7463.181779;0.128903612
17.04.2021 23:00;6672;438;6234;6870.271676;0.102064754
18.04.2021 00:00;5813;247.25;5565.75;5692.494517;0.022772226
18.04.2021 01:00;5471;234;5237;4070.175311;-0.222804027
18.04.2021 02:00;5430;229.25;5200.75;5738.669044;0.103431052
18.04.2021 03:00;5380;230.25;5149.75;4996.710384;-0.029717873
18.04.2021 04:00;5327;217.25;5109.75;4416.47982;-0.135675949
18.04.2021 05:00;5324;347.5;4976.5;5273.350146;0.059650386
18.04.2021 06:00;5289;857;4432;3856.111172;-0.129938815
18.04.2021 07:00;5235;1647.25;3587.75;3998.379171;0.114453117
18.04.2021 08:00;5365;2514;2851;2413.269796;-0.153535673
18.04.2021 09:00;5338;3291;2047;2034.67211;-0.006022418
18.04.2021 10:00;5283;3882.25;1400.75;1189.815041;-0.150587156
18.04.2021 11:00;5233;4196.5;1036.5;959.2754535;-0.07450511
18.04.2021 12:00;5379;4165;1214;1012.113705;-0.166298431
18.04.2021 13:00;5235;3856.5;1378.5;1379.991785;0.00108218
18.04.2021 14:00;5091;3439.75;1651.25;1305.120276;-0.20961679
18.04.2021 15:00;4915;2958.25;1956.75;1791.070158;-0.08467093
18.04.2021 16:00;4947;2332;2615;2777.708336;0.062221161
18.04.2021 17:00;5359;1598.75;3760.25;3201.94904;-0.148474426
18.04.2021 18:00;5742;1021.5;4720.5;5318.261423;0.126630955
18.04.2021 19:00;6334;770;5564;4291.676119;-0.228670719
18.04.2021 20:00;6937;725.25;6211.75;4922.986851;-0.207471832
18.04.2021 21:00;6801;655.5;6145.5;6423.722487;0.045272555
18.04.2021 22:00;6550;557;5993;6442.343867;0.074978119
18.04.2021 23:00;6266;486.5;5779.5;6170.483314;0.067650024
19.04.2021 00:00;6100;456.25;5643.75;5068.544807;-0.101918971
19.04.2021 01:00;5980;418.5;5561.5;4816.549472;-0.133947771
19.04.2021 02:00;5884;389.5;5494.5;5297.80779;-0.035798018
19.04.2021 03:00;5875;338.5;5536.5;5915.551434;0.06846409
19.04.2021 04:00;5949;313;5636;5914.674742;0.049445483
19.04.2021 05:00;6398;378;6020;5751.201937;-0.044650841
19.04.2021 06:00;7106;618.5;6487.5;6381.463486;-0.016344742
19.04.2021 07:00;7556;901;6655;6684.876924;0.004489395
19.04.2021 08:00;7714;1212.5;6501.5;6500.064475;-0.000220799
